source_event_id,event_id,source,disaster_type,year,month,date,date_precision,latitude,longitude,coord_source,state_name,district_name,duration_days,cause,fatalities,alert_level,alert_score,description,episode_id,event_name,glide,country,iso3,from_date,to_date,date_modified,source_name,severity_data
HIST_FL_004611,HIST_FL_004611,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,1.0,,,,,,,,,,,,,,,
HIST_FL_004612,HIST_FL_004612,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,14.0,,,,,,,,,,,,,
HIST_FL_004613,HIST_FL_004613,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,,,,,,,,,,,,,,
HIST_FL_004614,HIST_FL_004614,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,,,,,,,,,,,,,,
HIST_FL_004615,HIST_FL_004615,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,,,,,,,,,,,,,,
HIST_FL_004616,HIST_FL_004616,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,,,,,,,,,,,,,,
HIST_FL_004617,HIST_FL_004617,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,,,,,,,,,,,,,,
HIST_FL_004618,HIST_FL_004618,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,,,,,,,,,,,,,,
HIST_FL_004619,HIST_FL_004619,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,,,,,,,,,,,,,,
HIST_FL_004620,HIST_FL_004620,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Gujarat,,2.0,,,,,,,,,,,,,,,
HIST_FL_004621,HIST_FL_004621,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Himachal Pradesh,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004622,HIST_FL_004622,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Himachal Pradesh,,1.0,,8.0,,,,,,,,,,,,,
HIST_FL_004623,HIST_FL_004623,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_004624,HIST_FL_004624,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_004625,HIST_FL_004625,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Himachal Pradesh,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004626,HIST_FL_004626,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_004627,HIST_FL_004627,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Himachal Pradesh,,2.0,,,,,,,,,,,,,,,
HIST_FL_004628,HIST_FL_004628,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Himachal Pradesh,,1.0,,,,,,,,,,,,,,,
HIST_FL_004629,HIST_FL_004629,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,,,,,,,,,,,,,,
HIST_FL_004630,HIST_FL_004630,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004631,HIST_FL_004631,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,16.0,,,,,,,,,,,,,
HIST_FL_004632,HIST_FL_004632,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004633,HIST_FL_004633,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,,,,,,,,,,,,,,
HIST_FL_004634,HIST_FL_004634,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,,,,,,,,,,,,,,
HIST_FL_004635,HIST_FL_004635,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004636,HIST_FL_004636,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004637,HIST_FL_004637,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004638,HIST_FL_004638,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,2.0,,2.0,,,,,,,,,,,,,
HIST_FL_004639,HIST_FL_004639,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,2.0,,,,,,,,,,,,,,,
HIST_FL_004640,HIST_FL_004640,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,2.0,,,,,,,,,,,,,,,
HIST_FL_004641,HIST_FL_004641,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Jammu and Kashmir,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_004642,HIST_FL_004642,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Karnataka,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004643,HIST_FL_004643,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Karnataka,,1.0,,,,,,,,,,,,,,,
HIST_FL_004644,HIST_FL_004644,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Karnataka,,1.0,,,,,,,,,,,,,,,
HIST_FL_004645,HIST_FL_004645,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Karnataka,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_004646,HIST_FL_004646,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Karnataka,,2.0,,,,,,,,,,,,,,,
HIST_FL_004647,HIST_FL_004647,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Karnataka,,2.0,,,,,,,,,,,,,,,
HIST_FL_004648,HIST_FL_004648,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Karnataka,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004649,HIST_FL_004649,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004650,HIST_FL_004650,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004651,HIST_FL_004651,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004652,HIST_FL_004652,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004653,HIST_FL_004653,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004654,HIST_FL_004654,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004655,HIST_FL_004655,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004656,HIST_FL_004656,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_004657,HIST_FL_004657,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_004658,HIST_FL_004658,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_004659,HIST_FL_004659,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004660,HIST_FL_004660,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004661,HIST_FL_004661,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004662,HIST_FL_004662,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004663,HIST_FL_004663,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004664,HIST_FL_004664,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004665,HIST_FL_004665,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004666,HIST_FL_004666,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004667,HIST_FL_004667,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004668,HIST_FL_004668,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004669,HIST_FL_004669,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004670,HIST_FL_004670,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_004671,HIST_FL_004671,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004672,HIST_FL_004672,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004673,HIST_FL_004673,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004674,HIST_FL_004674,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004675,HIST_FL_004675,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_004676,HIST_FL_004676,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004677,HIST_FL_004677,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004678,HIST_FL_004678,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004679,HIST_FL_004679,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004680,HIST_FL_004680,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004681,HIST_FL_004681,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004682,HIST_FL_004682,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004683,HIST_FL_004683,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_004684,HIST_FL_004684,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,6.0,,,,,,,,,,,,,
HIST_FL_004685,HIST_FL_004685,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004686,HIST_FL_004686,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_004687,HIST_FL_004687,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004688,HIST_FL_004688,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004689,HIST_FL_004689,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004690,HIST_FL_004690,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004691,HIST_FL_004691,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_004692,HIST_FL_004692,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,4.0,,,,,,,,,,,,,
HIST_FL_004693,HIST_FL_004693,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004694,HIST_FL_004694,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004695,HIST_FL_004695,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004696,HIST_FL_004696,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004697,HIST_FL_004697,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004698,HIST_FL_004698,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004699,HIST_FL_004699,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004700,HIST_FL_004700,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004701,HIST_FL_004701,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004702,HIST_FL_004702,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004703,HIST_FL_004703,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004704,HIST_FL_004704,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004705,HIST_FL_004705,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004706,HIST_FL_004706,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004707,HIST_FL_004707,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004708,HIST_FL_004708,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004709,HIST_FL_004709,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004710,HIST_FL_004710,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,13.0,,,,,,,,,,,,,
HIST_FL_004711,HIST_FL_004711,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004712,HIST_FL_004712,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004713,HIST_FL_004713,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_004714,HIST_FL_004714,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,3.0,,,,,,,,,,,,,,,
HIST_FL_004715,HIST_FL_004715,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,3.0,,,,,,,,,,,,,,,
HIST_FL_004716,HIST_FL_004716,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,3.0,,,,,,,,,,,,,,,
HIST_FL_004717,HIST_FL_004717,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Maharashtra,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004718,HIST_FL_004718,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Odisha,,1.0,,,,,,,,,,,,,,,
HIST_FL_004719,HIST_FL_004719,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004720,HIST_FL_004720,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004721,HIST_FL_004721,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004722,HIST_FL_004722,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004723,HIST_FL_004723,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,4.0,,5.0,,,,,,,,,,,,,
HIST_FL_004724,HIST_FL_004724,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004725,HIST_FL_004725,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004726,HIST_FL_004726,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004727,HIST_FL_004727,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004728,HIST_FL_004728,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004729,HIST_FL_004729,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004730,HIST_FL_004730,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,5.0,,,,,,,,,,,,,
HIST_FL_004731,HIST_FL_004731,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,2.0,,10.0,,,,,,,,,,,,,
HIST_FL_004732,HIST_FL_004732,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Rajasthan,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_004733,HIST_FL_004733,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,31.0,,6.0,,,,,,,,,,,,,
HIST_FL_004734,HIST_FL_004734,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,92.0,,,,,,,,,,,,,,,
HIST_FL_004735,HIST_FL_004735,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,81.0,,1.0,,,,,,,,,,,,,
HIST_FL_004736,HIST_FL_004736,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004737,HIST_FL_004737,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004738,HIST_FL_004738,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_004739,HIST_FL_004739,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004740,HIST_FL_004740,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004741,HIST_FL_004741,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004742,HIST_FL_004742,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004743,HIST_FL_004743,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,6.0,,,,,,,,,,,,,,,
HIST_FL_004744,HIST_FL_004744,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,107.0,,4.0,,,,,,,,,,,,,
HIST_FL_004745,HIST_FL_004745,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004746,HIST_FL_004746,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004747,HIST_FL_004747,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004748,HIST_FL_004748,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004749,HIST_FL_004749,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004750,HIST_FL_004750,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004751,HIST_FL_004751,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004752,HIST_FL_004752,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004753,HIST_FL_004753,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004754,HIST_FL_004754,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004755,HIST_FL_004755,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004756,HIST_FL_004756,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_004757,HIST_FL_004757,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004758,HIST_FL_004758,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004759,HIST_FL_004759,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004760,HIST_FL_004760,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004761,HIST_FL_004761,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004762,HIST_FL_004762,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004763,HIST_FL_004763,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004764,HIST_FL_004764,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004765,HIST_FL_004765,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004766,HIST_FL_004766,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004767,HIST_FL_004767,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004768,HIST_FL_004768,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,,,,,,,,,,,,,,
HIST_FL_004769,HIST_FL_004769,HISTORICAL,FLOOD,2022,7,2022-07-01 00:00:00,month,,,missing,Telangana,,1.0,,2.0,,,,,,,,,,,,,
